"Fk","Vip","Nmotors","Lip","Llap","LkMt",,"Lip acf","Lip delta L","Llap acf","Llap delta L","Nmotors acf","Nmotors delta N"
-0.000000000201963140465418,0.00000000327183743652649,36,0.00000156964857184185,0.000000730351428158153,0.000011105,,0.000000094551588679481,0.000000094551588679481,-0.0000000945515886794813,0.0000000945515886794813,-5.39360639360639,5.39360639360639
-0.00000000018917086693411,0.000000000742509288533269,32,0.00000157292040927837,0.000000727079590721627,0.000011178,,0.0000000912797512429545,0.0000000912797512429545,-0.0000000912797512429548,0.0000000912797512429548,-1.39360639360639,1.39360639360639
-0.000000000187739584815152,0.00000000888712419679388,38,0.00000157366291856691,0.000000726337081433094,0.00001126,,0.0000000905372419544212,0.0000000905372419544212,-0.0000000905372419544215,0.0000000905372419544215,-7.39360639360639,7.39360639360639
-0.000000000188568524343314,0.00000000381003489937633,34,0.0000015825500427637,0.0000007174499572363,0.000011358,,0.0000000816501177576273,0.0000000816501177576273,-0.0000000816501177576277,0.0000000816501177576277,-3.39360639360639,3.39360639360639
-0.00000000018573201281667,0.00000000581936427355355,35,0.00000158636007766308,0.000000713639922336924,0.000011565,,0.0000000778400828582511,0.0000000778400828582511,-0.0000000778400828582514,0.0000000778400828582514,-4.39360639360639,4.39360639360639
-0.000000000182342034120589,-0.000000000655986408776017,30,0.00000159217944193663,0.00000070782055806337,0.000011848,,0.0000000720207185846976,0.0000000720207185846976,-0.0000000720207185846979,0.0000000720207185846979,0.606393606393606,0.606393606393606
-0.00000000017637637020356,0.0000000080628091858811,35,0.00000159152345552785,0.000000708476544472146,0.000012148,,0.0000000726767049934737,0.0000000726767049934737,-0.000000072676704993474,0.000000072676704993474,-4.39360639360639,4.39360639360639
-0.000000000176073299446972,0.00000000557899290930648,33,0.00000159958626471374,0.000000700413735286265,0.000012305,,0.0000000646138958075926,0.0000000646138958075926,-0.000000064613895807593,0.000000064613895807593,-2.39360639360639,2.39360639360639
-0.000000000191483328800689,0.00000000691956417198888,37,0.00000160516525762304,0.000000694834742376959,0.000012252,,0.0000000590349028982862,0.0000000590349028982862,-0.0000000590349028982866,0.0000000590349028982866,-6.39360639360639,6.39360639360639
-0.000000000193605794751534,-0.00000000768881485683286,28,0.00000161208482179503,0.00000068791517820497,0.000012283,,0.0000000521153387262973,0.0000000521153387262973,-0.0000000521153387262977,0.0000000521153387262977,2.60639360639361,2.60639360639361
-0.000000000167035727067691,0.0000000124629849447804,37,0.0000016043960069382,0.000000695603993061803,0.000012197,,0.0000000598041535831303,0.0000000598041535831303,-0.0000000598041535831306,0.0000000598041535831306,-6.39360639360639,6.39360639360639
-0.000000000170426096201389,0.00000000268157953618493,30,0.00000161685899188298,0.000000683141008117022,0.000012194,,0.0000000473411686383499,0.0000000473411686383499,-0.0000000473411686383502,0.0000000473411686383502,0.606393606393606,0.606393606393606
-0.000000000184707870534427,-0.00000000501697855652169,28,0.00000161954057141916,0.000000680459428580837,0.000012116,,0.0000000446595891021649,0.0000000446595891021649,-0.0000000446595891021652,0.0000000446595891021652,2.60639360639361,2.60639360639361
-0.000000000182329609843873,-0.000000000652506460899474,30,0.00000161452359286264,0.000000685476407137359,0.000012105,,0.0000000496765676586866,0.0000000496765676586866,-0.000000049676567658687,0.000000049676567658687,0.606393606393606,0.606393606393606
-0.000000000184200470378998,0.00000000618662189891363,35,0.00000161387108640174,0.000000686128913598259,0.000011943,,0.0000000503290741195862,0.0000000503290741195862,-0.0000000503290741195865,0.0000000503290741195865,-4.39360639360639,4.39360639360639
-0.000000000187745296923901,0.00000000401328993913203,34,0.00000162005770830066,0.000000679942291699345,0.00001184,,0.0000000441424522206726,0.0000000441424522206726,-0.0000000441424522206729,0.0000000441424522206729,-3.39360639360639,3.39360639360639
-0.000000000191122172931932,-0.00000000311523825176797,30,0.00000162407099823979,0.000000675929001760213,0.000011728,,0.0000000401291622815406,0.0000000401291622815406,-0.0000000401291622815409,0.0000000401291622815409,0.606393606393606,0.606393606393606
-0.000000000188423390562942,-0.00000000235932930119429,30,0.00000162095575998802,0.000000679044240011981,0.000011826,,0.0000000432444005333087,0.0000000432444005333087,-0.000000043244400533309,0.000000043244400533309,0.606393606393606,0.606393606393606
-0.000000000188164793753445,0.00000000879326315172399,38,0.00000161859643068682,0.000000681403569313175,0.000011832,,0.0000000456037298345029,0.0000000456037298345029,-0.0000000456037298345032,0.0000000456037298345032,-7.39360639360639,7.39360639360639
-0.000000000195182081229559,0.000000000716986525230951,33,0.00000162738969383855,0.000000672610306161451,0.000011569,,0.0000000368104666827789,0.0000000368104666827789,-0.0000000368104666827792,0.0000000368104666827792,-2.39360639360639,2.39360639360639
-0.000000000196952792220201,0.00000000312866717168646,35,0.00000162810668036378,0.00000067189331963622,0.000011499,,0.0000000360934801575479,0.0000000360934801575479,-0.0000000360934801575483,0.0000000360934801575483,-4.39360639360639,4.39360639360639
-0.000000000198316970712637,0.0000000053700562512435,37,0.00000163123534753547,0.000000668764652464534,0.000011455,,0.0000000329648129858614,0.0000000329648129858614,-0.0000000329648129858617,0.0000000329648129858617,-6.39360639360639,6.39360639360639
-0.000000000175410994153014,0.00000000946085044980218,36,0.00000163660540378671,0.00000066339459621329,0.000011326,,0.0000000275947567346179,0.0000000275947567346179,-0.0000000275947567346182,0.0000000275947567346182,-5.39360639360639,5.39360639360639
-0.000000000188530438889273,0.00000000871255027980894,38,0.00000164606625423651,0.000000653933745763488,0.00001145,,0.0000000181339062848157,0.0000000181339062848157,-0.000000018133906284816,0.000000018133906284816,-7.39360639360639,7.39360639360639
-0.000000000179532697872052,0.00000000730593469394669,35,0.00000165477880451632,0.000000645221195483679,0.000011355,,0.00000000942135600500685,0.00000000942135600500685,-0.00000000942135600500717,0.00000000942135600500717,-4.39360639360639,4.39360639360639
-0.000000000166619645722015,0.00000000525178695098004,31,0.00000166208473921027,0.000000637915260789733,0.000011445,,0.00000000211542131106023,0.00000000211542131106023,-0.00000000211542131106055,0.00000000211542131106055,-0.393606393606394,0.393606393606394
-0.000000000168243059049591,0.00000000757130614172865,33,0.00000166733652616125,0.000000632663473838753,0.000011442,,-0.00000000313636563991974,0.00000000313636563991974,0.00000000313636563991942,0.00000000313636563991942,-2.39360639360639,2.39360639360639
-0.000000000170544226620412,0.0000000105952403871532,36,0.00000167490783230298,0.000000625092167697024,0.000011439,,-0.0000000107076717816483,0.0000000107076717816483,0.000000010707671781648,0.000000010707671781648,-5.39360639360639,5.39360639360639
-0.000000000173126293894161,0.0000000173087185570909,44,0.00000168550307269013,0.000000614496927309871,0.000011487,,-0.0000000213029121688015,0.0000000213029121688015,0.0000000213029121688012,0.0000000213029121688012,-13.3936063936064,13.3936063936064
-0.000000000176345267265563,-0.00000000658362013955916,26,0.00000170281179124722,0.00000059718820875278,0.000011602,,-0.0000000386116307258924,0.0000000386116307258924,0.0000000386116307258921,0.0000000386116307258921,4.60639360639361,4.60639360639361
-0.000000000172030917962997,0.000000000570706000617714,29,0.00000169622817110766,0.000000603771828892339,0.000011793,,-0.0000000320280105863332,0.0000000320280105863332,0.0000000320280105863329,0.0000000320280105863329,1.60639360639361,1.60639360639361
-0.000000000172527046568441,0.00000000365096943059515,31,0.00000169679887710828,0.000000603201122891721,0.000011791,,-0.000000032598716586951,0.000000032598716586951,0.0000000325987165869506,0.0000000325987165869506,-0.393606393606394,0.393606393606394
-0.000000000173154435351217,0.0000000110755860918382,37,0.00000170044984653887,0.000000599550153461126,0.000011814,,-0.0000000362496860175461,0.0000000362496860175461,0.0000000362496860175458,0.0000000362496860175458,-6.39360639360639,6.39360639360639
-0.000000000178063736595223,-0.00000000713970766302509,26,0.00000171152543263071,0.000000588474567369288,0.000011753,,-0.0000000473252721093843,0.0000000473252721093843,0.000000047325272109384,0.000000047325272109384,4.60639360639361,4.60639360639361
-0.000000000188368025771185,0.00000000762594984187588,37,0.00000170438572496769,0.000000595614275032313,0.000011809,,-0.0000000401855644463593,0.0000000401855644463593,0.0000000401855644463589,0.0000000401855644463589,-6.39360639360639,6.39360639360639
-0.000000000190804784888048,-0.0000000137376109123096,25,0.00000171201167480956,0.000000587988325190437,0.000011773,,-0.0000000478115142882352,0.0000000478115142882352,0.0000000478115142882349,0.0000000478115142882349,5.60639360639361,5.60639360639361
-0.00000000018882684463117,0.00000000633376338811776,36,0.00000169827406389725,0.000000601725936102747,0.000011703,,-0.0000000340739033759256,0.0000000340739033759256,0.0000000340739033759253,0.0000000340739033759253,-5.39360639360639,5.39360639360639
-0.000000000188785015283449,0.000000000843776506419055,32,0.00000170460782728537,0.000000595392172714629,0.000011818,,-0.0000000404076667640433,0.0000000404076667640433,0.000000040407666764043,0.000000040407666764043,-1.39360639360639,1.39360639360639
-0.0000000001883648775144,-0.000000000640846534209155,31,0.00000170545160379179,0.00000059454839620821,0.000011849,,-0.0000000412514432704624,0.0000000412514432704624,0.000000041251443270462,0.000000041251443270462,-0.393606393606394,0.393606393606394
-0.000000000175495793382388,0.00000000284648332293083,31,0.00000170481075725758,0.000000595189242742419,0.000011804,,-0.0000000406105967362533,0.0000000406105967362533,0.000000040610596736253,0.000000040610596736253,-0.393606393606394,0.393606393606394
-0.000000000175753449884966,-0.00000000639211118688792,26,0.00000170765724058051,0.000000592342759419488,0.00001181,,-0.0000000434570800591841,0.0000000434570800591841,0.0000000434570800591838,0.0000000434570800591838,4.60639360639361,4.60639360639361
-0.00000000019006608729858,-0.0000000161617855467386,24,0.00000170126512939362,0.000000598734870606376,0.000011606,,-0.0000000370649688722961,0.0000000370649688722961,0.0000000370649688722958,0.0000000370649688722958,6.60639360639361,6.60639360639361
-0.00000000018813963220143,0.00000000524202697210608,35,0.00000168510334384689,0.000000614896656153115,0.000011419,,-0.0000000209031833255576,0.0000000209031833255576,0.0000000209031833255573,0.0000000209031833255573,-4.39360639360639,4.39360639360639
-0.00000000019132613715942,-0.0000000195310757554588,23,0.00000169034537081899,0.000000609654629181009,0.000011274,,-0.0000000261452102976636,0.0000000261452102976636,0.0000000261452102976633,0.0000000261452102976633,7.60639360639361,7.60639360639361
-0.000000000185504379693331,0.0000000123708325285053,41,0.00000167081429506353,0.000000629185704936468,0.000011322,,-0.00000000661413454220473,0.00000000661413454220473,0.00000000661413454220442,0.00000000661413454220442,-10.3936063936064,10.3936063936064
-0.000000000185924102807108,0.00000000818010208446095,37,0.00000168318512759204,0.000000616814872407962,0.000011488,,-0.00000001898496707071,0.00000001898496707071,0.0000000189849670707097,0.0000000189849670707097,-6.39360639360639,6.39360639360639
-0.000000000172646262036711,0.00000001221883931842,38,0.0000016913652296765,0.000000608634770323502,0.000011637,,-0.0000000271650691551709,0.0000000271650691551709,0.0000000271650691551706,0.0000000271650691551706,-7.39360639360639,7.39360639360639
-0.000000000177319828195374,0.00000000526182822546546,33,0.00000170358406899492,0.000000596415931005082,0.000011567,,-0.0000000393839084735908,0.0000000393839084735908,0.0000000393839084735905,0.0000000393839084735905,-2.39360639360639,2.39360639360639
-0.000000000179080541255735,-0.00000000147251121413245,29,0.00000170884589722038,0.000000591154102779616,0.000011573,,-0.0000000446457366990564,0.0000000446457366990564,0.000000044645736699056,0.000000044645736699056,1.60639360639361,1.60639360639361
-0.000000000182014262485336,0.00000000671086562851648,35,0.00000170737338600625,0.000000592626613993749,0.000011369,,-0.0000000431732254849239,0.0000000431732254849239,0.0000000431732254849235,0.0000000431732254849235,-4.39360639360639,4.39360639360639
-0.00000000017202908930007,0.00000000524138891660771,32,0.00000171408425163477,0.000000585915748365232,0.000011274,,-0.0000000498840911134403,0.0000000498840911134403,0.00000004988409111344,0.00000004988409111344,-1.39360639360639,1.39360639360639
-0.000000000170057436596081,-0.0000000145795104039739,22,0.00000171932564055138,0.000000580674359448624,0.00001149,,-0.0000000551254800300481,0.0000000551254800300481,0.0000000551254800300478,0.0000000551254800300478,8.60639360639361,8.60639360639361
-0.000000000165099325602676,0.0000000070601135198055,32,0.0000017047461301474,0.000000595253869852598,0.00001158,,-0.0000000405459696260741,0.0000000405459696260741,0.0000000405459696260738,0.0000000405459696260738,-1.39360639360639,1.39360639360639
-0.000000000168526532372725,-0.00000000405351916646987,26,0.00000171180624366721,0.000000588193756332793,0.000011493,,-0.0000000476060831458795,0.0000000476060831458795,0.0000000476060831458792,0.0000000476060831458792,4.60639360639361,4.60639360639361
-0.000000000168399260087709,0.00000000162328222784889,29,0.00000170775272450074,0.000000592247275499263,0.000011432,,-0.0000000435525639794097,0.0000000435525639794097,0.0000000435525639794093,0.0000000435525639794093,1.60639360639361,1.60639360639361
-0.000000000170302698688977,-0.0000000250190893297048,19,0.00000170937600672859,0.000000590623993271414,0.000011354,,-0.0000000451758462072586,0.0000000451758462072586,0.0000000451758462072583,0.0000000451758462072583,11.6063936063936,11.6063936063936
-0.000000000163616833494816,0.0000000122099394663896,36,0.00000168435691739888,0.000000615643082601118,0.000011343,,-0.000000020156756877554,0.000000020156756877554,0.0000000201567568775536,0.0000000201567568775536,-5.39360639360639,5.39360639360639
-0.0000000001684799795401,0.00000000876990124532573,34,0.00000169656685686527,0.000000603433143134729,0.000011248,,-0.0000000323666963439437,0.0000000323666963439437,0.0000000323666963439433,0.0000000323666963439433,-3.39360639360639,3.39360639360639
-0.000000000184815280488335,-0.0000000360565552703731,18,0.0000017053367581106,0.000000594663241889403,0.00001117,,-0.0000000411365975892694,0.0000000411365975892694,0.0000000411365975892691,0.0000000411365975892691,12.6063936063936,12.6063936063936
-0.000000000187716199334813,0.00000000402047414059016,34,0.00000166928020284022,0.000000630719797159776,0.000011201,,-0.00000000508004231889624,0.00000000508004231889624,0.00000000508004231889592,0.00000000508004231889592,-3.39360639360639,3.39360639360639
-0.000000000177749003318678,0.0000000037401907793998,32,0.00000167330067698081,0.000000626699323019186,0.000011081,,-0.00000000910051645948638,0.00000000910051645948638,0.00000000910051645948606,0.00000000910051645948606,-1.39360639360639,1.39360639360639
-0.000000000176854745052325,0.0000000122887971548118,39,0.00000167704086776021,0.000000622959132239786,0.000011162,,-0.0000000128407072388862,0.0000000128407072388862,0.0000000128407072388859,0.0000000128407072388859,-8.39360639360639,8.39360639360639
-0.000000000180031481642692,0.00000000314115166848305,32,0.00000168932966491503,0.000000610670335084974,0.000011176,,-0.000000025129504393698,0.000000025129504393698,0.0000000251295043936977,0.0000000251295043936977,-1.39360639360639,1.39360639360639
-0.000000000180347829896639,-0.0000000294828191484374,19,0.00000169247081658351,0.000000607529183416491,0.000011207,,-0.000000028270656062181,0.000000028270656062181,0.0000000282706560621807,0.0000000282706560621807,11.6063936063936,11.6063936063936
-0.000000000170238100760601,0.0000000117368562616728,37,0.00000166298799743507,0.000000637012002564929,0.000011322,,0.00000000121216308625639,0.00000000121216308625639,-0.00000000121216308625671,0.00000000121216308625671,-6.39360639360639,6.39360639360639
-0.000000000172146639247193,0.00000000375405414087076,31,0.00000167472485369674,0.000000625275146303256,0.000011378,,-0.0000000105246931754163,0.0000000105246931754163,0.000000010524693175416,0.000000010524693175416,-0.393606393606394,0.393606393606394
-0.000000000174140693108027,-0.0000000267245693058522,19,0.00000167847890783761,0.000000621521092162385,0.000011325,,-0.0000000142787473162871,0.0000000142787473162871,0.0000000142787473162868,0.0000000142787473162868,11.6063936063936,11.6063936063936
-0.000000000179196903551464,0.00000000612389023473433,34,0.00000165175433853176,0.000000648245661468237,0.00001139,,0.0000000124458219895651,0.0000000124458219895651,-0.0000000124458219895654,0.0000000124458219895654,-3.39360639360639,3.39360639360639
-0.0000000001788584608075,-0.00000000971568180519162,25,0.0000016578782287665,0.000000642121771233503,0.000011522,,0.00000000632193175483075,0.00000000632193175483075,-0.00000000632193175483106,0.00000000632193175483106,5.60639360639361,5.60639360639361
-0.000000000175381702811044,0.0000000168791307274936,44,0.00000164816254696131,0.000000651837453038695,0.00001157,,0.0000000160376135600223,0.0000000160376135600223,-0.0000000160376135600226,0.0000000160376135600226,-13.3936063936064,13.3936063936064
-0.000000000178142729673504,-0.00000000716526940248369,26,0.0000016650416776888,0.000000634958322311201,0.000011643,,-0.000000000841517167471328,0.000000000841517167471328,0.00000000084151716747101,0.00000000084151716747101,4.60639360639361,4.60639360639361
-0.000000000173057004180506,0.0000000100095395991297,36,0.00000165787640828632,0.000000642123591713685,0.000011817,,0.00000000632375223501228,0.00000000632375223501228,-0.0000000063237522350126,0.0000000063237522350126,-5.39360639360639,5.39360639360639
-0.000000000174017926583149,-0.0000000131918209366448,23,0.00000166788594788545,0.000000632114052114555,0.000011932,,-0.0000000036857873641173,0.0000000036857873641173,0.00000000368578736411698,0.00000000368578736411698,7.60639360639361,7.60639360639361
-0.000000000173608317831632,0.0000000148034745659586,41,0.0000016546941269488,0.0000006453058730512,0.000011728,,0.0000000095060335725274,0.0000000095060335725274,-0.00000000950603357252772,0.00000000950603357252772,-10.3936063936064,10.3936063936064
-0.000000000165084284689229,-0.0000000050783758453737,25,0.00000166949760151476,0.000000630502398485241,0.000011734,,-0.00000000529744099343116,0.00000000529744099343116,0.00000000529744099343085,0.00000000529744099343085,5.60639360639361,5.60639360639361
-0.000000000176156604762608,0.0000000068745407070407,34,0.00000166441922566939,0.000000635580774330615,0.00001179,,-0.00000000021906514805737,0.00000000021906514805737,0.000000000219065148057052,0.000000000219065148057052,-3.39360639360639,3.39360639360639
-0.000000000177381659467488,0.00000000782174492361247,35,0.00000167129376637643,0.000000628706233623574,0.000011821,,-0.00000000709360585509807,0.00000000709360585509807,0.00000000709360585509775,0.00000000709360585509775,-4.39360639360639,4.39360639360639
-0.00000000017656039148265,0.0000000103032956980235,37,0.00000167911551130004,0.000000620884488699962,0.000011987,,-0.0000000149153507787105,0.0000000149153507787105,0.0000000149153507787102,0.0000000149153507787102,-6.39360639360639,6.39360639360639
-0.000000000179906170549071,0.0000000031740397118528,32,0.00000168941880699806,0.000000610581193001938,0.000011976,,-0.0000000252186464767339,0.0000000252186464767339,0.0000000252186464767336,0.0000000252186464767336,-1.39360639360639,1.39360639360639
-0.000000000181400368582464,0.00000000278188568697536,32,0.00000169259284670991,0.000000607407153290086,0.000011973,,-0.0000000283926861885868,0.0000000283926861885868,0.0000000283926861885864,0.0000000283926861885864,-1.39360639360639,1.39360639360639
-0.000000000168195099117288,0.00000000482486257877871,31,0.00000169537473239689,0.00000060462526760311,0.000012046,,-0.0000000311745718755621,0.0000000311745718755621,0.0000000311745718755617,0.0000000311745718755617,-0.393606393606394,0.393606393606394
-0.000000000183008209509362,-0.0000000136856059114876,24,0.00000170019959497567,0.000000599800405024332,0.000012018,,-0.0000000359994344543409,0.0000000359994344543409,0.0000000359994344543405,0.0000000359994344543405,6.60639360639361,6.60639360639361
-0.000000000181273256216708,0.00000000128087706579844,31,0.00000168651398906418,0.000000613486010935819,0.000011889,,-0.0000000223138285428532,0.0000000223138285428532,0.0000000223138285428529,0.0000000223138285428529,-0.393606393606394,0.393606393606394
-0.000000000167842624140508,0.00000000634013160374841,32,0.00000168779486612998,0.000000612205133870021,0.00001192,,-0.0000000235947056086517,0.0000000235947056086517,0.0000000235947056086513,0.0000000235947056086513,-1.39360639360639,1.39360639360639
-0.000000000167001678199709,0.0000000103108220643554,35,0.00000169413499773373,0.000000605865002266272,0.000012027,,-0.0000000299348372124,0.0000000299348372124,0.0000000299348372123997,0.0000000299348372123997,-4.39360639360639,4.39360639360639
-0.000000000168510488748116,0.00000000473939669286667,31,0.00000170444581979808,0.000000595554180201917,0.000012075,,-0.0000000402456592767555,0.0000000402456592767555,0.0000000402456592767552,0.0000000402456592767552,-0.393606393606394,0.393606393606394
-0.000000000169352260144122,0.00000000451128919958533,31,0.00000170918521649095,0.00000059081478350905,0.000012056,,-0.0000000449850559696222,0.0000000449850559696222,0.0000000449850559696219,0.0000000449850559696219,-0.393606393606394,0.393606393606394
-0.000000000171307530427308,-0.000000009580549954604,24,0.00000171369650569054,0.000000586303494309465,0.00001202,,-0.0000000494963451692076,0.0000000494963451692076,0.0000000494963451692073,0.0000000494963451692073,6.60639360639361,6.60639360639361
-0.000000000170008874355333,-0.00000000673632103296209,25,0.00000170411595573593,0.000000595884044264069,0.00001195,,-0.0000000399157952146037,0.0000000399157952146037,0.0000000399157952146034,0.0000000399157952146034,5.60639360639361,5.60639360639361
-0.000000000166836797640122,0.00000000519294201999818,31,0.00000169737963470297,0.000000602620365297031,0.000012057,,-0.0000000331794741816416,0.0000000331794741816416,0.0000000331794741816413,0.0000000331794741816413,-0.393606393606394,0.393606393606394
-0.000000000168133984122379,0.00000000484142383086763,31,0.00000170257257672297,0.000000597427423277033,0.000012071,,-0.0000000383724162016398,0.0000000383724162016398,0.0000000383724162016395,0.0000000383724162016395,-0.393606393606394,0.393606393606394
-0.000000000168788060466699,-0.00000000869662132982431,24,0.00000170741400055384,0.000000592585999446165,0.00001211,,-0.0000000432138400325075,0.0000000432138400325075,0.0000000432138400325072,0.0000000432138400325072,6.60639360639361,6.60639360639361
-0.00000000017641130105231,-0.000000000698875899524898,29,0.00000169871737922401,0.000000601282620775989,0.000012284,,-0.0000000345172187026831,0.0000000345172187026831,0.0000000345172187026828,0.0000000345172187026828,1.60639360639361,1.60639360639361
-0.000000000161687301160589,0.0000000000974056169861045,27,0.00000169801850332449,0.000000601981496675514,0.000012374,,-0.0000000338183428031582,0.0000000338183428031582,0.0000000338183428031578,0.0000000338183428031578,3.60639360639361,3.60639360639361
-0.000000000163482781960416,0.0000000074843772931036,32,0.00000169811590894147,0.000000601884091058528,0.000012304,,-0.0000000339157484201442,0.0000000339157484201442,0.0000000339157484201439,0.0000000339157484201439,-1.39360639360639,1.39360639360639
-0.000000000167806923817814,-0.00000000382065767033543,26,0.00000170560028623458,0.000000594399713765425,0.000012217,,-0.0000000414001257132478,0.0000000414001257132478,0.0000000414001257132474,0.0000000414001257132474,4.60639360639361,4.60639360639361
-0.000000000166177148014095,-0.00000000778061110158867,24,0.00000170177962856424,0.00000059822037143576,0.000012307,,-0.0000000375794680429123,0.0000000375794680429123,0.000000037579468042912,0.000000037579468042912,6.60639360639361,6.60639360639361
-0.000000000190647324182115,-0.00000000892363493327192,27,0.00000169399901746265,0.000000606000982537349,0.000012338,,-0.0000000297988569413236,0.0000000297988569413236,0.0000000297988569413233,0.0000000297988569413233,3.60639360639361,3.60639360639361
